timestamp,observed,trend,seasonal,residual
2017-05-01 00:00:00,24.891666666666666,,9.442541397833756,
2017-05-01 01:00:00,16.741666666666667,,3.029059409986534,
2017-05-01 02:00:00,11.733333333333334,,-2.5000828426176334,
2017-05-01 03:00:00,9.416666666666666,,-5.847079912930133,
2017-05-01 04:00:00,8.183333333333334,,-7.393135685499577,
2017-05-01 05:00:00,7.291666666666667,,-8.352033254944022,
2017-05-01 06:00:00,6.641666666666667,,-9.099751896437077,
2017-05-01 07:00:00,5.325,,-9.719898923346799,
2017-05-01 08:00:00,4.666666666666667,,-10.220625919874578,
2017-05-01 09:00:00,4.0249999999999995,,-10.67881548150652,
2017-05-01 10:00:00,3.5583333333333336,,-11.027974552687075,
2017-05-01 11:00:00,3.4,,-11.281029023173188,
2017-05-01 12:00:00,3.733333333333333,15.602083333333333,-11.53191352170417,-0.3368364782958295
2017-05-01 13:00:00,3.7916666666666665,15.695659722222219,-10.934799639492633,-0.9691934160629199
2017-05-01 14:00:00,4.583333333333333,15.78611111111111,-8.975584687235688,-2.2271930905420874
2017-05-01 15:00:00,8.133333333333333,15.869791666666666,-4.760605303555132,-2.975853029778201
2017-05-01 16:00:00,15.908333333333333,15.951215277777775,1.9445080862018125,-1.9873900306462546
2017-05-01 17:00:00,23.84166666666667,16.028993055555553,8.373229874396257,-0.5605562632851413
2017-05-01 18:00:00,30.633333333333336,16.091840277777777,13.610366376132369,0.9311266794231905
2017-05-01 19:00:00,34.858333333333334,16.14739583333333,17.174472278910144,1.536465221089859
2017-05-01 20:00:00,36.81666666666667,16.20815972222222,18.793208715542086,1.815298228902364
2017-05-01 21:00:00,37.375,16.282291666666666,18.89814035616709,2.194567977166244
2017-05-01 22:00:00,35.65,16.38003472222222,17.156091202521253,2.1138740752565255
2017-05-01 23:00:00,32.15,16.487152777777773,13.901712947312923,1.7611342749093026
2017-05-02 00:00:00,27.09166666666667,16.5765625,9.442541397833756,1.0725627688329116
2017-05-02 01:00:00,19.033333333333335,16.639583333333334,3.029059409986534,-0.6353094099865331
2017-05-02 02:00:00,13.783333333333333,16.69739583333333,-2.5000828426176334,-0.41397965738236486
2017-05-02 03:00:00,11.383333333333333,16.763020833333332,-5.847079912930133,0.4673924129301339
2017-05-02 04:00:00,10.125,16.825,-7.393135685499577,0.6931356854995778
2017-05-02 05:00:00,9.083333333333334,16.883680555555557,-8.352033254944022,0.5516860327217987
2017-05-02 06:00:00,7.866666666666667,16.944444444444443,-9.099751896437077,0.02197411865930121
2017-05-02 07:00:00,6.766666666666667,17.009027777777778,-9.719898923346799,-0.5224621877643134
2017-05-02 08:00:00,6.141666666666667,17.08784722222222,-10.220625919874578,-0.7255546356809752
2017-05-02 09:00:00,6.108333333333333,17.167881944444446,-10.67881548150652,-0.38073312960459127
2017-05-02 10:00:00,6.166666666666667,17.238194444444442,-11.027974552687075,-0.043553225090699144
2017-05-02 11:00:00,5.933333333333334,17.309548611111108,-11.281029023173188,-0.0951862546045863
2017-05-02 12:00:00,5.491666666666667,17.37847222222222,-11.53191352170417,-0.35489203385138346
2017-05-02 13:00:00,5.058333333333334,17.438541666666666,-10.934799639492633,-1.4454086938406991
2017-05-02 14:00:00,6.091666666666666,17.497743055555556,-8.975584687235688,-2.430491701653203
2017-05-02 15:00:00,9.775,17.558333333333334,-4.760605303555132,-3.022728029778201
2017-05-02 16:00:00,17.241666666666667,17.623263888888893,1.9445080862018125,-2.3261053084240384
2017-05-02 17:00:00,25.325,17.697916666666668,8.373229874396257,-0.7461465410629256
2017-05-02 18:00:00,32.06666666666667,17.777430555555558,13.610366376132369,0.6788697349787434
2017-05-02 19:00:00,36.525,17.861631944444447,17.174472278910144,1.488895776645407
2017-05-02 20:00:00,38.93333333333333,17.962673611111118,18.793208715542086,2.1774510066801263
2017-05-02 21:00:00,39.1,18.06805555555556,18.89814035616709,2.1338040882773512
2017-05-02 22:00:00,37.300000000000004,18.147048611111117,17.156091202521253,1.996860186367634
2017-05-02 23:00:00,33.925000000000004,18.191666666666666,13.901712947312923,1.8316203860204148
2017-05-03 00:00:00,28.625,18.224305555555553,9.442541397833756,0.9581530466106916
2017-05-03 01:00:00,20.383333333333333,18.26701388888889,3.029059409986534,-0.9127399655420909
2017-05-03 02:00:00,15.275,18.31388888888889,-2.5000828426176334,-0.5388060462712563
2017-05-03 03:00:00,12.799999999999999,18.36614583333333,-5.847079912930133,0.2809340795968014
2017-05-03 04:00:00,11.825000000000001,18.42673611111111,-7.393135685499577,0.7913995743884668
2017-05-03 05:00:00,10.966666666666667,18.5046875,-8.352033254944022,0.8140124216106894
2017-05-03 06:00:00,9.799999999999999,18.60138888888889,-9.099751896437077,0.29836300754818446
2017-05-03 07:00:00,8.875,18.708680555555553,-9.719898923346799,-0.11378163220875415
2017-05-03 08:00:00,8.883333333333335,18.811458333333334,-10.220625919874578,0.2925009198745787
2017-05-03 09:00:00,8.425,18.90034722222222,-10.67881548150652,0.20346825928430157
2017-05-03 10:00:00,7.641666666666667,18.983159722222222,-11.027974552687075,-0.31351850286848126
2017-05-03 11:00:00,6.6000000000000005,19.063020833333333,-11.281029023173188,-1.1819918101601434
2017-05-03 12:00:00,6.391666666666667,19.143055555555556,-11.53191352170417,-1.2194753671847192
2017-05-03 13:00:00,6.208333333333333,19.209375,-10.934799639492633,-2.0662420271740363
2017-05-03 14:00:00,7.191666666666666,19.266840277777778,-8.975584687235688,-3.099588923875423
2017-05-03 15:00:00,11.183333333333332,19.315625,-4.760605303555132,-3.371686363111537
2017-05-03 16:00:00,18.741666666666667,19.34913194444444,1.9445080862018125,-2.5519733639795863
2017-05-03 17:00:00,27.566666666666666,19.376215277777774,8.373229874396257,-0.18277848550736486
2017-05-03 18:00:00,34.46666666666667,19.413368055555555,13.610366376132369,1.4429322349787448
2017-05-03 19:00:00,39.275,19.46822916666667,17.174472278910144,2.6322985544231834
2017-05-03 20:00:00,41.11666666666667,19.509548611111114,18.793208715542086,2.813909340013467
2017-05-03 21:00:00,41.18333333333333,19.52934027777778,18.89814035616709,2.755852699388459
2017-05-03 22:00:00,39.19166666666667,19.553645833333334,17.156091202521253,2.4819296308120826
2017-05-03 23:00:00,35.86666666666667,19.600694444444443,13.901712947312923,2.364259274909301
2017-05-04 00:00:00,30.525000000000002,19.659201388888892,9.442541397833756,1.4232572132773544
2017-05-04 01:00:00,21.666666666666668,19.708159722222224,3.029059409986534,-1.0705524655420895
2017-05-04 02:00:00,16.75,19.758680555555557,-2.5000828426176334,-0.5085977129379238
2017-05-04 03:00:00,13.666666666666666,19.821354166666666,-5.847079912930133,-0.30760758706986646
2017-05-04 04:00:00,12.566666666666668,19.899131944444445,-7.393135685499577,0.060670407721800323
2017-05-04 05:00:00,11.525,19.972916666666666,-8.352033254944022,-0.09588341172264414
2017-05-04 06:00:00,11.025,20.033680555555556,-9.099751896437077,0.09107134088152158
2017-05-04 07:00:00,10.283333333333333,20.09409722222222,-9.719898923346799,-0.09086496554208878
2017-05-04 08:00:00,9.458333333333334,20.150868055555556,-10.220625919874578,-0.47190880234764343
2017-05-04 09:00:00,8.799999999999999,20.198611111111106,-10.67881548150652,-0.7197956296045867
2017-05-04 10:00:00,8.433333333333334,20.23645833333333,-11.027974552687075,-0.7751504473129227
2017-05-04 11:00:00,8.066666666666666,20.265972222222224,-11.281029023173188,-0.9182765323823698
2017-05-04 12:00:00,7.733333333333333,20.277604166666663,-11.53191352170417,-1.0123573116291578
2017-05-04 13:00:00,7.216666666666666,20.29618055555555,-10.934799639492633,-2.1447142493962534
2017-05-04 14:00:00,8.608333333333333,20.328645833333333,-8.975584687235688,-2.744727812764312
2017-05-04 15:00:00,12.775,20.355902777777775,-4.760605303555132,-2.8202974742226425
2017-05-04 16:00:00,20.883333333333333,20.389409722222226,1.9445080862018125,-1.4505844750907053
2017-05-04 17:00:00,28.96666666666667,20.433333333333334,8.373229874396257,0.160103458937078
2017-05-04 18:00:00,35.983333333333334,20.476388888888888,13.610366376132369,1.8965780683120776
2017-05-04 19:00:00,40.65833333333333,20.529861111111114,17.174472278910144,2.9539999433120734
2017-05-04 20:00:00,42.458333333333336,20.595486111111114,18.793208715542086,3.0696385066801355
2017-05-04 21:00:00,42.13333333333333,20.653819444444444,18.89814035616709,2.5813735327217984
2017-05-04 22:00:00,40.05833333333333,20.708680555555556,17.156091202521253,2.1935615752565205
2017-05-04 23:00:00,36.416666666666664,20.763368055555553,13.901712947312923,1.7515856637981884
2017-05-05 00:00:00,30.53333333333333,20.812499999999996,9.442541397833756,0.2782919354995794
2017-05-05 01:00:00,22.55,20.87534722222222,3.029059409986534,-1.3544066322087538
2017-05-05 02:00:00,17.425,20.965625,-2.5000828426176334,-1.0405421573823652
2017-05-05 03:00:00,14.299999999999999,21.06354166666667,-5.847079912930133,-0.9164617537365372
2017-05-05 04:00:00,13.541666666666666,21.071180555555557,-7.393135685499577,-0.13637820338931395
2017-05-05 05:00:00,12.658333333333333,20.899826388888894,-8.352033254944022,0.1105401993884616
2017-05-05 06:00:00,11.958333333333334,20.548611111111114,-9.099751896437077,0.5094741186592966
2017-05-05 07:00:00,11.916666666666666,20.153819444444444,-9.719898923346799,1.4827461455690205
2017-05-05 08:00:00,10.975,19.71666666666666,-10.220625919874578,1.4789592532079165
2017-05-05 09:00:00,10.083333333333334,19.228993055555556,-10.67881548150652,1.5331557592842984
2017-05-05 10:00:00,9.783333333333333,18.708680555555553,-11.027974552687075,2.1026273304648555
2017-05-05 11:00:00,9.341666666666667,18.184895833333336,-11.281029023173188,2.437799856506519
2017-05-05 12:00:00,8.816666666666666,17.77690972222222,-11.53191352170417,2.571670466148616
2017-05-05 13:00:00,9.15,17.48229166666667,-10.934799639492633,2.602507972825965
2017-05-05 14:00:00,11.008333333333333,17.24253472222222,-8.975584687235688,2.7413832983468005
2017-05-05 15:00:00,15.075000000000001,16.99392361111111,-4.760605303555132,2.8416816924440225
2017-05-05 16:00:00,18.95,16.74010416666667,1.9445080862018125,0.26538774713151825
2017-05-05 17:00:00,22.675,16.486631944444444,8.373229874396257,-2.1848618188407
